from_addr,knn_id,cluster_size,ext_in_all_hash_cnt,ext_in_all_date_cnt,all_method_cnt,all_to_addr_cnt,ext_in_all_week_cnt,ext_in_all_month_cnt,date_range,days_from_start,first_block_date,first_transaction_hash,to_addr,first_method,last_block_date,last_transaction_hash,last_to_address,last_method,total_fees,in_amount,out_amount,created_at,total_fees_round
EQAjfd3TcHYsANg3nbNq5fQEO7dTtA62tEvL5KsRFbWW-iGQ,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,6/MJzP/ILDevd8802qz5/orUlftigBe04DLzFE9rt0M=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,KS0ghzDksKAWaaRBGsUxFZa/JW7/Y7c33sHR46iI6YE=,EQB1fEsCMxm7H24f3y4geD96glxWjOyiVdUqMQD2p2vfPJMH,0,0.030654024,0.784433997,0.75092715,2024-10-21 20:41:23,0.03
EQCL7ZtAgKssqN3VpmjvPWx2vZ5leb1eUXHXFitDvDE5kTOO,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,YAhrOBoH8EaocY2lYwS/DwRjDGLa1Jr7rbdD8LZi2ZQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,r0MawR+CPLsBKIr9oCIHp2Q6hzT/QkWjqJLJDyoJQxk=,EQC6i4VXZY92-FcUzYLwXuvMAJxKyMBFWM7kA0bDvgNpX41b,0,0.030167955,1.877200192,1.844177281,2024-10-21 20:41:23,0.03
EQBbIURNJuu9uemtWd8rjUXC5GalDD3mPGxNxzwGQjreIsY3,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,6.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,MgDACulEOq0lJELf5k8xWzR9dQYRrA5GHTKftR1Ul64=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,3HT9GA4C79bGsiowHLer0R51qL8XyT0p+GU84mBkU5w=,EQAtwW_zqjjr8fr5srF_F-4r8qWxV-SN9jyid8xifhyE7E8x,0,0.035383057,1.720603027,1.676,2024-10-21 20:41:23,0.04
EQC6hKdmAOG2FI6e4DrJwXleY6A2hu8_2Ip2xvMCj-A1V0wZ,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,cvNWJrzL79oc/WxADb+WmLsfGnyz0WUNLuE6UtyyLAY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,LcF+TKfjOC74En6VqXAX2c8DfP7rhgmZnpiN2B+ArSc=,EQAoE8Fhj7CFIVMCkEGfM0mqTWCDrAq_lDcHzDgKh8zaHun5,0,0.029854488,0.490693882,0.457986571,2024-10-21 20:41:23,0.03
EQAPEk6YsYqVaN6hqw4N4Vncg-qjxUCpm-YXNcebDMLaDuzl,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,K6IKkeyaa4zX3p4PCCh33Ov3KvvM4o0H0WgcavsZtaY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,5zjTqqLjsiC8lDP+T9ej058eKOe1MKpQyWRQwL5eEv8=,EQBhyYUZOzApCOIBlKVuiXCdHEBF4hbbD0TSi6FbqPwCN-S8,0,0.03143374,2.239872683,2.205583987,2024-10-21 20:41:23,0.03
EQA0y3gNKKdFSBzMBasHUfO9J2QvunEqA_cXitwDylP24zRH,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,wHmqHgYdb23ORGb1f+NexwacqtTMPQbjvDKzKhB/hxA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,EUl7CGyaB3apzIClkEBSmcS5kvm3J8s15H5NZNDcq/8=,EQCQt2NIKXkUQhB1AY64Iq8116C747qYYd1LDRbKY55EabX9,0,0.027517171,0.352142623,0.3192,2024-10-21 20:41:23,0.03
EQBS9AazJQriGGvSj3zK23PATxu96vMvPiOHGsjq_4PaJeoe,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,SlMhNMtxq0nI0DmVbkJAeA4KnsR3l14m2uX40gq8uI0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,qgfXhGsRm+WaP/s61LngFuJ8XiAI5QLkPgfS/8i5tLI=,EQBb3S5Wav34BA5BIj1CaOSO0lnyQAhQUGEtPShc-eniumX5,260734629,0.032593916,0.566108981,0.306,2024-10-21 20:41:23,0.03
EQCpeAqqG2N83JNfmjAG1eeM6mFA2JY7rWisKzRE6gzFuJZx,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,BfxWvDHJyM3T0YjtVlnqQnudj59B5E5r8lun09OuTDQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,EotzEny3J7Qr/2ijkxgEpwS/gprfWTVOZ4rFPBPwDBI=,EQDljgkkLtjEvKI_qh5dnWJDvyhuqbUTAiriLAxlN9ngsDiE,0,0.030177521,0.344591819,0.246,2024-10-21 20:41:23,0.03
EQCWO6W9YTSEMOPYJqxZmU27U4sZAtwqxpAG4rtuTJRnsc24,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,U7PtcNYDzdrX7eG5/EU7nxR3V34U4KdYthXfAC+UCbU=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,tBlkjp1DaOQm/n2FCxGIM0nE7fKiv8s/pWkYBaWBma4=,EQAuXVPSos03MidFb653JVWtt8tJ5vcctmyK7YRAZgN4K6pU,0,0.030164279,0.78603468,0.753017578,2024-10-21 20:41:23,0.03
EQCAFjhXdgZS8VPqc3B2gqiwZqH8vhVADBkX3p9Wa6DW_QwA,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,pBEGHi8Lr84FU5mUt8QiULeK25+TIsWeHyJezc/sWvg=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,NZCo2tUN+R/bOyIIquZDQ9p1oqyePHT9c5orSCix/TY=,EQDrrctWp4HcjhiaOkVKYyZrlSTC2I5K4RBk3lnn-4OiU1BS,0,0.030169008,0.91594322,0.882919256,2024-10-21 20:41:23,0.03
EQDC22wxEk2ezqD7e4RDboUUUoaWQ2UXU-toWxX0xBMI86mI,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,yOEMLwsWPp3+eLr4+OWXBA89Miuuo5dPb0L1TXoLwCw=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,Wfd5nWOlz8L6JtoLtXt9cwSJ5+b5O1Jseb91Kd/GcxY=,EQASaBKOYWs7g2_opLszd5XOnTVK4C_4VtRcDJ0DLQa9aUuR,0,0.030658468,0.594858571,0.561345147,2024-10-21 20:41:23,0.03
EQCHs0kOjJ-0HQrLl4UbL3ELnINJmlJq9vFc1dRajd-8gtzc,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,0Vh63E7B9XuaARngmrCDQUn3qPqAL7zanO97vG4becY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,gSwb3IjyXXFzhM6tg+TnPcXQFuVxICv9ct62uuRE5iI=,EQD5Zqn3saOSypJlmb8Irc1Nd4TkTbJyQEckuE6alWFwVxn1,0,0.030164172,1.162053419,1.129036424,2024-10-21 20:41:23,0.03
EQBgYwonAq64jWtMBuRwLBMBPOk5qlnlUHym4tphw2HveIp-,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,6.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,UOzbJqWDT0HT7jYvcPIuBE+8NEOpD1lYaLyw7DE9Bv0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,J9Lh+wHKwwLaCWsrqNgPTQDKWhowgkd+PNSxw8Jkfqo=,EQDizMY5-tu_EucC6MmHxGPom4oxQPaQUEeCBpj9qI4i9rgG,0,0.035322064,0.941054187,0.902212628,2024-10-21 20:41:23,0.04
EQC_MhRQ9FyjBwuGPotLBCFRsw57FIozKSIf1IULlVdhOQZy,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,jXhArZREjDojf7eAq6pyH5aQqaUPNQ1R4Ciz4hx5Nig=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,QA9yL1K/M5mU7RkKZLnaI+ODMxVaMY211GW4zJ04UKk=,EQDfAE5PgvJUq0JjljsCkmPhmP-DIEyv6jolrmZY49CekztB,0,0.03016916,0.997977985,0.964953869,2024-10-21 20:41:23,0.03
EQAdXICxqaXx4rw2pxeZYN8RB5g3w6MbDhdIm-5YHtdDl0wS,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,HOdx9wliZwR116314D13plNUvhAdwRcOVSK7zh2jySk=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,ajdR/nllIDBw0MAE5njL8j8eMVCw7Kc6j0FemiXOjHM=,EQAxiFAUxXu6Vgz88rLhrrdyBO9ijVZ618RC7Dv1kEvRiyh8,0,0.031433884,2.341140869,2.306852029,2024-10-21 20:41:23,0.03
EQAuXVPSos03MidFb653JVWtt8tJ5vcctmyK7YRAZgN4K6pU,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,uiJYk2WfukyvPBEUfV0sHNxAc9s/ZUh/5lC/13fEtG0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,IKEliyn4ULZay4loHnhAxbdq+vIUYLte+5i5/9ngG0s=,EQAVpGC2p8VQ0HFBwFoeIvd0glvC-YK9q48estBG8OODUPr1,0,0.030164454,0.83771145,0.804694173,2024-10-21 20:41:23,0.03
EQBvvNHl9Vhztd5uBlSqjAYwZFBWVMIuGaGDfWCB18yQEQ_k,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,6.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,csSIGtkUt5Qp/nmGmgwC8rY61KcnJnhwri+pgxFKRzE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,StYHU8hQWgpIEGnAUqmXWGMS1ySRmvJyjmrAYroB/4k=,EQBnlK1_xHOIQCw68Nxyy-Prs8RwjKdWknM_xgKvAs3QVnsR,0,0.035324654,1.958828148,1.919981866,2024-10-21 20:41:23,0.04
EQDYJoa4sjQqGCV4dAWdYgxdfch1RKSVY3ONMyy_8b5MyOTc,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,6.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,KEBT+eQERODpp+DI8g3RPglY7i1IfF0L3ehXYAAwbqs=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,MkJDsxPlmWj1vDws59ZTGFDytpZL9gQxj4HCFdlVaR4=,EQDlV6B0kS8NAOKnZn3bhFhLU9VqjeAYDX5BJOHT5sNQNmuS,0,0.036562566,1.337100119,1.216,2024-10-21 20:41:23,0.04
EQAr1T9srQoRsLPy0i2hpdx7Vs_CX3fXW4FQ4MUV6JoPGJ1j,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,MKVzLIPFqVy8P9QxbuWUsAprMnzFeQqP+QRXNlx4l4o=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,1YUvNExjeJYoEPNeSJEPO1a2xYKsKMrCSBDVYxN4m0g=,EQDjcb391CWBAP-sVActyzs3eB1dizovnLk0TduaKeh8zpj6,0,0.031432347,1.724471515,1.690184212,2024-10-21 20:41:23,0.03
EQAEEuntfN1Hjx7D9i2znMMvtj9xw4BGZkZ3eszmEsKtMjd-,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,VMYLSo6T8EDvcZKbgO0xWNTsKTktlAd0a83Xk1lgvAw=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,pxLChrvM6OOBI+pq2vzr8VBlXuZbqC6w1VWCxndLoWE=,EQA8_vCzknKRVJJ3mdO1ewWQ62JOk4eDvyb1GH0QbaC0ltjw,0,0.030169826,0.448401712,0.41537693,2024-10-21 20:41:23,0.03
EQAOdoit_hF1Y5wzB_l-BfdpeacOiA3Ab8QehTlZlcsjQXAw,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,CMLrDJJ3DSmev6UGafq3ESQ4smEM5J7xHZ6oPG1z5zw=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,+t2/m3i/VWtRz7z1qZVqFAzRGp3mKOwmzABKi8IW4n8=,EQCL7ZtAgKssqN3VpmjvPWx2vZ5leb1eUXHXFitDvDE5kTOO,0,0.030167896,1.825535873,1.792513021,2024-10-21 20:41:23,0.03
EQDnrWae1U3czy37uqVM1dQAGgNBSwos-y4lYOxLpXxiLGmp,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,6.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,93LPJLwmc6udID3ukaWSSl+oFQX9o5jcFC8n61w6nTI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,qLE+sQvhtl8bZnT4pUf4H848X7t76jvoIZCT0xAsenQ=,EQAY0nruGcq7ORPw6wV0yjYSza98f4gg1XE1eIaDa7e6wCMC,0,0.03532599,0.9906845,0.951836882,2024-10-21 20:41:23,0.04
EQD5Zqn3saOSypJlmb8Irc1Nd4TkTbJyQEckuE6alWFwVxn1,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,6.0,2.0,2,4,2.0,2.0,54,210,2024-03-25,bPQPY6h/toHVR7AiSNlCNvswGhck4VyHv3YNUGLyhAA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,3bCDhTe1z7PzGSMjFa6u68AqlcRfUmWS3CWPceQITvA=,EQCWO6W9YTSEMOPYJqxZmU27U4sZAtwqxpAG4rtuTJRnsc24,0,0.032227148,1.213730303,1.178383663,2024-10-21 20:41:23,0.03
EQAVpGC2p8VQ0HFBwFoeIvd0glvC-YK9q48estBG8OODUPr1,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,R+jRQD+MZ2+opwhyr62XFBoUamWmv8PxniDHTw1i6Rs=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,X+CGyaY2dYfk932r91epxNk1I0jz6Kfw+Mqo7CXN3JU=,EQBgYwonAq64jWtMBuRwLBMBPOk5qlnlUHym4tphw2HveIp-,0,0.030168905,0.889381685,0.856357824,2024-10-21 20:41:23,0.03
EQAoE8Fhj7CFIVMCkEGfM0mqTWCDrAq_lDcHzDgKh8zaHun5,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,moI1Z06JO9HGnDrHh5FZmoNMRIYPevR+i/QbgOG1+eA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,KABLaEtm6x8rovlonHyo0n2MajZwLf0ZZkEf8KRDeWw=,EQDC22wxEk2ezqD7e4RDboUUUoaWQ2UXU-toWxX0xBMI86mI,0,0.030654044,0.543679205,0.510172338,2024-10-21 20:41:23,0.03
EQAK3sQZDfBOw086VMpWnYVDjoLVtMmiIfp0kMwVPHa2a_Jr,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,3RQVALNxBTyHYouEqslc3g9IYd87gr177qqCMUXVNkk=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,HdYi51IEXLB7K5XmdbgALBhyBTiusHPIAI65MbN8WL4=,EQCw5Zt5bmRQguUo4WcuRNy-iHL_F7sS6Aej3QVOq4XxBXiU,0,0.030169328,1.080012376,1.046988092,2024-10-21 20:41:23,0.03
EQB1fEsCMxm7H24f3y4geD96glxWjOyiVdUqMQD2p2vfPJMH,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,6.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,tDgr9skbhh3Jw+ppJ4uVhp0L0CLee6uo//QP+eWFuEI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,vGH5haZg7r5wgT+SN2cZeJBvYvt+wb7CPnnjlt0/WP4=,EQD1ee5hLIG0RxpFUz7w3AXR3Leebr0yC3ld3pGHjsjCTHoH,0,0.035325465,0.834626145,0.795781185,2024-10-21 20:41:23,0.04
EQANudGWYrdyCVBWyuZ89W08i2B-WxN3dkVobvAmBHGUOKNW,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,EijTiIJXZ0Bm1OCy9oklOROcC6M6KWH70D6KkKAF8wE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,dEkZYTH7hyWUVkDeo2zeo45PqLIxxZ4mZuFfxkIzBfc=,EQDiwqJC7wUy9jrSLkyNktE09Y9YhNQjJFJISvSZBNAbdp73,260734629,0.047159501,7.119828412,6.934,2024-10-21 20:41:23,0.05
EQDjcb391CWBAP-sVActyzs3eB1dizovnLk0TduaKeh8zpj6,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,1hoBh5voVc1PlZuP3amYFWAYw6gBPSPdlkf5D19hR7o=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,iG2nYZVv3z4K4Fz7wPYGdc+z1HERr+Jf/XMLg4ZWZOc=,EQAOdoit_hF1Y5wzB_l-BfdpeacOiA3Ab8QehTlZlcsjQXAw,0,0.030167579,1.773871246,1.740848711,2024-10-21 20:41:23,0.03
EQAmROC71Qx9Eq_7WHLDS1c8e8qatS7LKOj5YFVLj9QRaQ2j,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,RyrlVEVFLZOaIaoelMzFXKt8vYVIgrBbj8BQ2agwLAo=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,YBPt+c6Uc93cgGH11vDnUF8eN3iy2n00BWz9KpRpD/I=,EQAEEuntfN1Hjx7D9i2znMMvtj9xw4BGZkZ3eszmEsKtMjd-,0,0.030164638,0.396732132,0.363714671,2024-10-21 20:41:23,0.03
EQAY0nruGcq7ORPw6wV0yjYSza98f4gg1XE1eIaDa7e6wCMC,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,2,3,2.0,2.0,54,210,2024-03-25,LIQzmuwrXzCkqW061y68N+r+B+oTgsETnDF518gJNuE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,i2vpUpoOl6wVPWIzcJcOBT2jB8Ho0vNXL4kGgQPWJ8A=,EQC7wxvkddQu0EyYDWB0Smgf13j4V77IrR9goRkJRd4LGIW7,0,0.03016435,0.836530342,0.803513169,2024-10-21 20:41:23,0.03
EQBYvTzKpo-Q9avuP2XO55G3MBbPVfJqmjGraBuSTgdKVLWt,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,2,3,2.0,2.0,54,210,2024-03-25,wZLpnkdWRYa61uILMKjsnquctiWcwx2jZ/2NGUol1zY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,PADnf+/tHd9pjUldCRAs7B4eNYLTjIpJPCDyYspudw4=,EQBP6XO53GkvHLQLIFY4euzCeDxGh42ZijJ59qZSPeUrj9zw,0,0.030170004,0.904595595,0.871570635,2024-10-21 20:41:23,0.03
EQDs7G6GTTY3hHp0aFt2ZxroCanuE8J-06xBsLWGNDHl_7U7,9_first_5.0_2.0_2_3_2.0_2.0_54_210_3,33,5.0,2.0,2,3,2.0,2.0,54,210,2024-03-25,EZQ5DeSUytgS5jXli8klg9C/gPAuMgE+0ux2DWA9DB8=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,ZNAONqiq3JjxH+KMEiNgUZSp2pknulErXj7ZHgPwwug=,EQBzfXyo_JOHgvzhkcRL8ReoBu2R95UN5hxHloTnCP2D0hRi,0,0.031433943,2.442408721,2.408119822,2024-10-21 20:41:23,0.03
EQAjfd3TcHYsANg3nbNq5fQEO7dTtA62tEvL5KsRFbWW-iGQ,4_first_4.0_2.0_3_3_2.0_2.0_54_210_3,30,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,6/MJzP/ILDevd8802qz5/orUlftigBe04DLzFE9rt0M=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,KS0ghzDksKAWaaRBGsUxFZa/JW7/Y7c33sHR46iI6YE=,EQB1fEsCMxm7H24f3y4geD96glxWjOyiVdUqMQD2p2vfPJMH,0,0.030654024,0.784433997,0.75092715,2024-10-21 20:41:23,0.03
EQCL7ZtAgKssqN3VpmjvPWx2vZ5leb1eUXHXFitDvDE5kTOO,4_first_4.0_2.0_3_3_2.0_2.0_54_210_3,30,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,YAhrOBoH8EaocY2lYwS/DwRjDGLa1Jr7rbdD8LZi2ZQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,r0MawR+CPLsBKIr9oCIHp2Q6hzT/QkWjqJLJDyoJQxk=,EQC6i4VXZY92-FcUzYLwXuvMAJxKyMBFWM7kA0bDvgNpX41b,0,0.030167955,1.877200192,1.844177281,2024-10-21 20:41:23,0.03
EQC6hKdmAOG2FI6e4DrJwXleY6A2hu8_2Ip2xvMCj-A1V0wZ,4_first_4.0_2.0_3_3_2.0_2.0_54_210_3,30,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,cvNWJrzL79oc/WxADb+WmLsfGnyz0WUNLuE6UtyyLAY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,LcF+TKfjOC74En6VqXAX2c8DfP7rhgmZnpiN2B+ArSc=,EQAoE8Fhj7CFIVMCkEGfM0mqTWCDrAq_lDcHzDgKh8zaHun5,0,0.029854488,0.490693882,0.457986571,2024-10-21 20:41:23,0.03
EQAPEk6YsYqVaN6hqw4N4Vncg-qjxUCpm-YXNcebDMLaDuzl,4_first_4.0_2.0_3_3_2.0_2.0_54_210_3,30,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,K6IKkeyaa4zX3p4PCCh33Ov3KvvM4o0H0WgcavsZtaY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,5zjTqqLjsiC8lDP+T9ej058eKOe1MKpQyWRQwL5eEv8=,EQBhyYUZOzApCOIBlKVuiXCdHEBF4hbbD0TSi6FbqPwCN-S8,0,0.03143374,2.239872683,2.205583987,2024-10-21 20:41:23,0.03
EQA0y3gNKKdFSBzMBasHUfO9J2QvunEqA_cXitwDylP24zRH,4_first_4.0_2.0_3_3_2.0_2.0_54_210_3,30,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,wHmqHgYdb23ORGb1f+NexwacqtTMPQbjvDKzKhB/hxA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,EUl7CGyaB3apzIClkEBSmcS5kvm3J8s15H5NZNDcq/8=,EQCQt2NIKXkUQhB1AY64Iq8116C747qYYd1LDRbKY55EabX9,0,0.027517171,0.352142623,0.3192,2024-10-21 20:41:23,0.03
EQBS9AazJQriGGvSj3zK23PATxu96vMvPiOHGsjq_4PaJeoe,4_first_4.0_2.0_3_3_2.0_2.0_54_210_3,30,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,SlMhNMtxq0nI0DmVbkJAeA4KnsR3l14m2uX40gq8uI0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,qgfXhGsRm+WaP/s61LngFuJ8XiAI5QLkPgfS/8i5tLI=,EQBb3S5Wav34BA5BIj1CaOSO0lnyQAhQUGEtPShc-eniumX5,260734629,0.032593916,0.566108981,0.306,2024-10-21 20:41:23,0.03
EQCpeAqqG2N83JNfmjAG1eeM6mFA2JY7rWisKzRE6gzFuJZx,4_first_4.0_2.0_3_3_2.0_2.0_54_210_3,30,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,BfxWvDHJyM3T0YjtVlnqQnudj59B5E5r8lun09OuTDQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,EotzEny3J7Qr/2ijkxgEpwS/gprfWTVOZ4rFPBPwDBI=,EQDljgkkLtjEvKI_qh5dnWJDvyhuqbUTAiriLAxlN9ngsDiE,0,0.030177521,0.344591819,0.246,2024-10-21 20:41:23,0.03
EQCWO6W9YTSEMOPYJqxZmU27U4sZAtwqxpAG4rtuTJRnsc24,4_first_4.0_2.0_3_3_2.0_2.0_54_210_3,30,5.0,2.0,3,4,2.0,2.0,54,210,2024-03-25,U7PtcNYDzdrX7eG5/EU7nxR3V34U4KdYthXfAC+UCbU=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,2024-05-18,tBlkjp1DaOQm/n2FCxGIM0nE7fKiv8s/pWkYBaWBma4=,EQAuXVPSos03MidFb653JVWtt8tJ5vcctmyK7YRAZgN4K6pU,0,0.030164279,0.78603468,0.753017578,2024-10-21 20:41:23,0.03
